"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2005",10.266297269267,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2006",11.440168508167,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2007",10.919770203937,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2008",10.406633520374,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2009",11.372178193825,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2010",10.948765947032,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2011",11.334610593768,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2012",10.853845623106,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2013",9.633430197704,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2014",8.9566007151351,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2015",9.593843138143,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2016",8.9723141881947,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2017",8.6652776417785,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2018",8.3098032114307,
"NZL","FDISTOCK","OUTWARD","PC_GDP","A","2019",8.2291860941942,
"NOR","FDISTOCK","INWARD","MLN_USD","A","2013",190836.03348739,
"NOR","FDISTOCK","INWARD","MLN_USD","A","2014",173127.319072,
"NOR","FDISTOCK","INWARD","MLN_USD","A","2015",147486.6061294,
"NOR","FDISTOCK","INWARD","MLN_USD","A","2016",147524.36194896,
"NOR","FDISTOCK","INWARD","MLN_USD","A","2017",145487.81973203,
"NOR","FDISTOCK","INWARD","MLN_USD","A","2018",134927.84810127,
"NOR","FDISTOCK","OUTWARD","MLN_USD","A","2013",181736.37724305,
"NOR","FDISTOCK","OUTWARD","MLN_USD","A","2014",162027.8575965,
"NOR","FDISTOCK","OUTWARD","MLN_USD","A","2015",172431.66855846,
"NOR","FDISTOCK","OUTWARD","MLN_USD","A","2016",192012.99303944,
"NOR","FDISTOCK","OUTWARD","MLN_USD","A","2017",200887.454324,
"NOR","FDISTOCK","OUTWARD","MLN_USD","A","2018",196080.09205984,
"NOR","FDISTOCK","INWARD","PC_GDP","A","2013",36.505372619711,
"NOR","FDISTOCK","INWARD","PC_GDP","A","2014",34.735917083542,
"NOR","FDISTOCK","INWARD","PC_GDP","A","2015",38.228614430163,
"NOR","FDISTOCK","INWARD","PC_GDP","A","2016",39.998243607631,
"NOR","FDISTOCK","INWARD","PC_GDP","A","2017",36.518577019742,
"NOR","FDISTOCK","INWARD","PC_GDP","A","2018",31.077436196444,
"NOR","FDISTOCK","OUTWARD","PC_GDP","A","2013",34.764682793788,
"NOR","FDISTOCK","OUTWARD","PC_GDP","A","2014",32.508943457707,
"NOR","FDISTOCK","OUTWARD","PC_GDP","A","2015",44.694389177873,
"NOR","FDISTOCK","OUTWARD","PC_GDP","A","2016",52.060435103451,
"NOR","FDISTOCK","OUTWARD","PC_GDP","A","2017",50.424317214617,
"NOR","FDISTOCK","OUTWARD","PC_GDP","A","2018",45.162408176916,
"POL","FDISTOCK","INWARD","MLN_USD","A","2005",86337.539919058,
"POL","FDISTOCK","INWARD","MLN_USD","A","2006",115795.81191795,
"POL","FDISTOCK","INWARD","MLN_USD","A","2007",164376.81455008,
"POL","FDISTOCK","INWARD","MLN_USD","A","2008",148402.28789913,
"POL","FDISTOCK","INWARD","MLN_USD","A","2009",167381.41517856,
"POL","FDISTOCK","INWARD","MLN_USD","A","2010",187602.19038933,
"POL","FDISTOCK","INWARD","MLN_USD","A","2011",164424.41622286,
"POL","FDISTOCK","INWARD","MLN_USD","A","2012",198953.31655698,
"POL","FDISTOCK","INWARD","MLN_USD","A","2013",229166.83266932,
"POL","FDISTOCK","INWARD","MLN_USD","A","2014",211951.33075712,
"POL","FDISTOCK","INWARD","MLN_USD","A","2015",183869.08820589,
"POL","FDISTOCK","INWARD","MLN_USD","A","2016",186734.52482415,
"POL","FDISTOCK","INWARD","MLN_USD","A","2017",238990.4182955,
"POL","FDISTOCK","INWARD","MLN_USD","A","2018",228837.50596541,
"POL","FDISTOCK","INWARD","MLN_USD","A","2019",238064.64439003,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2005",1776.2816409124,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2006",4402.1890482408,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2007",7279.6031656331,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2008",8204.1176820499,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2009",11502.652812741,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2010",16406.549216626,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2011",18927.605782174,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2012",26102.109949671,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2013",27725,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2014",21796.5900843,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2015",22280.79259696,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2016",25387.864643732,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2017",28478.066923595,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2018",25923.801531545,
"POL","FDISTOCK","OUTWARD","MLN_USD","A","2019",24956.526318561,
"POL","FDISTOCK","INWARD","PC_GDP","A","2005",28.203342919517,
"POL","FDISTOCK","INWARD","PC_GDP","A","2006",33.588303862142,
"POL","FDISTOCK","INWARD","PC_GDP","A","2007",38.311487084616,
"POL","FDISTOCK","INWARD","PC_GDP","A","2008",27.800889483451,
"POL","FDISTOCK","INWARD","PC_GDP","A","2009",38.059568514502,
"POL","FDISTOCK","INWARD","PC_GDP","A","2010",39.139114433492,
"POL","FDISTOCK","INWARD","PC_GDP","A","2011",31.092482470597,
"POL","FDISTOCK","INWARD","PC_GDP","A","2012",39.762479665809,
"POL","FDISTOCK","INWARD","PC_GDP","A","2013",43.714807094673,
"POL","FDISTOCK","INWARD","PC_GDP","A","2014",38.862919865349,
"POL","FDISTOCK","INWARD","PC_GDP","A","2015",38.50005218082,
"POL","FDISTOCK","INWARD","PC_GDP","A","2016",39.55912228969,
"POL","FDISTOCK","INWARD","PC_GDP","A","2017",45.402968123464,
"POL","FDISTOCK","INWARD","PC_GDP","A","2018",38.976845955539,
"POL","FDISTOCK","INWARD","PC_GDP","A","2019",40.202193259928,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2005",0.58024678821358,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2006",1.2769206499081,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2007",1.6966652105082,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2008",1.5369154493287,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2009",2.6154994708225,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2010",3.4228694553918,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2011",3.5791901501718,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2012",5.2167243756967,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2013",5.2886930127829,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2014",3.9965737924746,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2015",4.6653392692764,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2016",5.3783393459847,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2017",5.4102117313805,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2018",4.4154825696699,
"POL","FDISTOCK","OUTWARD","PC_GDP","A","2019",4.2144313227441,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2005",56709.920962605,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2006",77177.663637561,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2007",95867.805093479,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2008",79459.986082116,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2009",92568.794121884,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2010",90877.872795297,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2011",92308.189934015,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2012",105725.59366755,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2013",132122.46586678,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2014",123728.29913804,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2015",123513.33696244,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2016",122726.88942764,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2017",151820.58047493,
"PRT","FDISTOCK","INWARD","MLN_USD","A","2018",146487.29104649,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2005",40248.90881208,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2006",49719.478467009,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2007",58711.909318416,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2008",51820.459290188,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2009",53760.265091485,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2010",52494.655264564,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2011",63081.899340147,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2012",57940.633245383,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2013",71461.867328644,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2014",56918.781109627,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2015",58877.517691889,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2016",57776.957942448,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2017",62313.504437515,
"PRT","FDISTOCK","OUTWARD","MLN_USD","A","2018",52613.922601328,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2005",28.749708351827,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2006",36.970202416578,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2007",39.862519638979,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2008",30.165162868415,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2009",37.834481742953,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2010",38.165859400913,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2011",37.658674570621,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2012",48.896281576045,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2013",58.349242700311,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2014",53.817843749963,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2015",61.944328825397,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2016",59.453155378358,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2017",68.586023121348,
"PRT","FDISTOCK","INWARD","PC_GDP","A","2018",60.713929707682,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2005",20.40462004152,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2006",23.816984038338,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2007",24.412832190799,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2008",19.672449889296,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2009",21.972758610444,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2010",22.046110571268,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2011",25.735319046397,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2012",26.796553413255,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2013",31.55970344045,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2014",24.757845129502,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2015",29.52821457199,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2016",27.98915929395,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2017",28.150567220558,
"PRT","FDISTOCK","OUTWARD","PC_GDP","A","2018",21.806656233739,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2005",29593.812669576,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2006",38567.139470565,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2007",47713.413808332,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2008",50418.928322895,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2009",52541.42054459,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2010",50327.491982897,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2011",51977.549488938,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2012",55118.484168865,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2013",58022.169267687,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2014",49738.059399053,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2015",46015.734349483,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2016",47591.720160219,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2017",59510.325455311,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2018",58441.248940283,
"SVK","FDISTOCK","INWARD","MLN_USD","A","2019",59746.763352802,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2005",746.90810428218,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2006",1520.1619913078,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2007",2081.1011335198,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2008",2940.8489909534,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2009",3152.2835326322,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2010",3456.4631213255,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2011",4021.4840212188,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2012",4764.6899736148,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2013",4829.8620879879,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2014",2820.0966371252,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2015",2462.2449646162,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2016",2630.9681796142,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2017",4589.874912449,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2018",4585.4589246273,
"SVK","FDISTOCK","OUTWARD","MLN_USD","A","2019",4727.0916958428,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2005",60.354396532927,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2006",67.454432909719,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2007",61.920037645535,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2008",52.121637992845,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2009",58.771624100625,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2010",55.750943795304,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2011",52.435203949005,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2012",58.381298160457,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2013",58.755437122982,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2014",49.09685447955,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2015",51.999469277673,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2016",53.055656995947,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2017",62.326224267727,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2018",55.226774528832,
"SVK","FDISTOCK","INWARD","PC_GDP","A","2019",56.673742986827,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2005",1.5232639471915,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2006",2.6587832663306,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2007",2.7007470278559,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2008",3.0401651045902,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2009",3.5260718290101,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2010",3.8289426636449,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2011",4.056892579654,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2012",5.046742307708,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2013",4.8909005265594,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2014",2.7837409799273,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2015",2.7824272110764,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2016",2.9330258464064,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2017",4.807057783089,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2018",4.3332425424443,
"SVK","FDISTOCK","OUTWARD","PC_GDP","A","2019",4.4839580390893,
"ESP","FDISTOCK","INWARD","MLN_USD","A","2013",638731.20948835,
"ESP","FDISTOCK","INWARD","MLN_USD","A","2014",587426.24742018,
"ESP","FDISTOCK","INWARD","MLN_USD","A","2015",553236.79912901,
"ESP","FDISTOCK","INWARD","MLN_USD","A","2016",556755.56024033,
"ESP","FDISTOCK","INWARD","MLN_USD","A","2017",664646.19812905,
